SameCity,SameDistrict,SameNeighborhood,DistancePriority,NeedScore,ReliabilityScore,CompletedDeliveryCount,CancelledRequestCount,PendingRequestCount,PreviousSuccessfulRequests,ProductRiskLevel,DaysUntilExpiration,IsSensitiveFood,DonorPastShareCount,RequesterPastReceiveCount,RequestHour,ProductCategory,MatchScore,MatchLabel
True,True,False,2,31,35,2,3,4,15,High,3,True,7,7,9,Fırın Ürünü,73.12,Medium
False,False,False,99,67,29,1,5,4,18,Medium,0,True,10,7,19,Sebze,33.18,Low
True,False,False,3,67,41,3,3,5,19,High,19,True,19,2,22,Meyve,60.7,Medium
True,True,False,2,100,84,4,3,3,18,Medium,2,True,7,15,20,Süt Ürünleri,100.0,High
True,False,False,3,6,55,15,3,1,9,Critical,13,False,24,14,14,Meyve,88.32,High
False,False,False,99,33,93,27,7,4,6,Low,4,True,1,11,17,Süt Ürünleri,43.34,Low
False,False,False,99,90,64,1,2,1,20,Low,11,True,5,13,18,Pişmiş Yemek,63.24,Medium
True,False,False,3,78,75,23,0,2,15,Critical,11,False,19,23,18,Konserve,100.0,High
True,True,True,1,44,63,14,3,1,5,Low,-2,True,8,6,16,Konserve,100.0,High
True,False,False,3,25,33,14,6,0,4,Low,5,True,18,16,10,Süt Ürünleri,56.28,Medium
True,False,False,3,24,46,18,8,1,5,High,16,False,20,11,16,Konserve,60.14,Medium
False,False,False,99,77,70,19,0,3,19,Low,15,True,25,14,18,Meyve,96.14,High
True,True,False,2,91,69,19,0,1,4,High,-2,False,18,15,8,Konserve,100.0,High
True,False,False,3,62,20,30,1,6,0,High,11,True,18,22,20,Pişmiş Yemek,77.94,High
False,False,False,99,13,33,18,4,0,5,Critical,8,True,12,1,19,Kuru Gıda,32.74,Low
True,True,True,1,10,35,13,0,2,5,Critical,9,False,15,10,13,Kuru Gıda,100.0,High
True,True,False,2,59,54,14,4,0,7,Critical,-2,True,9,10,21,Pişmiş Yemek,100.0,High
True,True,True,1,41,95,6,8,2,18,High,5,False,8,13,19,Kuru Gıda,92.62,High
True,True,False,2,70,31,14,5,4,5,Critical,20,False,2,19,11,Süt Ürünleri,80.46,High
True,True,True,1,8,96,13,4,4,14,High,7,True,5,6,11,Kuru Gıda,100.0,High
True,True,True,1,81,77,8,3,4,4,Low,6,False,5,9,11,Meyve,91.74,High
True,True,True,1,13,67,15,0,4,15,High,6,True,3,22,17,Et Ürünleri,100.0,High
True,True,True,1,80,28,28,8,6,0,Medium,17,True,2,1,22,Fırın Ürünü,43.68,Low
True,False,False,3,63,54,16,4,6,6,High,20,False,7,15,9,Kuru Gıda,69.3,Medium
True,True,True,1,52,26,30,4,4,6,Critical,4,False,12,21,15,Meyve,100.0,High
True,True,False,2,38,99,10,0,1,4,Medium,17,False,9,22,17,Fırın Ürünü,100.0,High
True,True,False,2,33,47,27,5,5,1,Critical,4,True,25,14,19,Pişmiş Yemek,87.48,High
True,True,False,2,42,30,23,6,1,7,High,7,True,1,8,21,Kuru Gıda,65.94,Medium
True,True,True,1,32,100,27,7,5,20,Critical,1,False,22,24,21,Pişmiş Yemek,100.0,High
True,False,False,3,82,90,24,1,1,1,Low,17,True,3,15,12,Fırın Ürünü,100.0,High
True,True,False,2,4,29,16,8,1,4,Medium,14,False,11,1,11,Konserve,43.42,Low
False,False,False,99,57,90,5,2,3,6,Critical,17,True,16,24,18,Meyve,81.24,High
True,False,False,3,33,42,7,3,0,14,Medium,8,True,13,12,21,Süt Ürünleri,67.98,Medium
True,False,False,3,86,98,6,5,2,18,High,2,True,22,17,21,Fırın Ürünü,100.0,High
True,True,False,2,36,49,12,0,4,10,Low,6,False,0,6,13,Sebze,83.86,High
True,False,False,3,3,31,21,0,4,2,Low,15,False,24,3,14,Meyve,63.92,Medium
True,True,True,1,40,57,18,5,4,2,High,-2,False,20,8,13,Kuru Gıda,100.0,High
True,True,True,1,97,71,19,7,4,3,Critical,2,True,4,11,15,Et Ürünleri,100.0,High
False,False,False,99,36,43,3,7,6,20,Medium,20,False,0,20,10,Sebze,17.2,Low
True,True,False,2,64,86,21,0,3,17,Low,-2,True,2,6,20,Konserve,100.0,High
True,True,False,2,6,34,30,6,6,8,Low,1,False,21,22,13,Kuru Gıda,78.36,High
True,True,True,1,9,54,10,8,5,17,Low,12,True,3,22,20,Et Ürünleri,68.32,Medium
True,True,True,1,67,35,29,4,6,13,Medium,2,False,2,6,15,Konserve,98.54,High
True,False,False,3,95,86,30,4,2,9,Medium,5,True,3,21,16,Et Ürünleri,100.0,High
True,True,True,1,45,42,10,5,6,0,Medium,13,False,7,24,8,Konserve,67.32,Medium
False,False,False,99,87,20,18,4,0,0,High,20,True,19,11,19,Süt Ürünleri,48.34,Medium
False,False,False,99,74,60,5,8,6,19,Medium,18,False,18,23,14,Pişmiş Yemek,38.48,Low
True,True,False,2,55,53,19,6,5,5,Medium,-2,False,10,8,12,Sebze,82.68,High
True,True,False,2,53,60,5,0,3,1,High,-2,False,8,11,14,Süt Ürünleri,100.0,High
True,False,False,3,20,79,12,2,6,10,Low,-1,False,9,13,15,Kuru Gıda,81.74,High
True,True,False,2,74,94,10,5,4,1,Critical,20,True,16,0,10,Meyve,92.32,High
True,False,False,3,59,31,3,2,3,16,High,18,True,12,21,22,Sebze,75.44,High
True,False,False,3,4,42,28,6,0,16,Low,2,True,12,14,9,Et Ürünleri,70.7,Medium
True,True,True,1,82,36,14,0,2,9,Low,10,True,25,9,8,Pişmiş Yemek,100.0,High
True,False,False,3,18,73,25,2,3,12,Medium,3,False,12,10,17,Sebze,97.14,High
True,False,False,3,66,36,20,0,1,7,Low,9,False,9,12,21,Fırın Ürünü,85.78,High
True,False,False,3,95,89,25,7,0,19,Medium,8,True,14,10,21,Süt Ürünleri,100.0,High
True,False,False,3,84,27,6,5,3,17,Critical,10,True,16,9,19,Meyve,70.3,Medium
True,True,True,1,100,38,21,2,5,0,High,2,True,24,1,13,Et Ürünleri,100.0,High
False,False,False,99,43,50,17,5,4,11,Critical,-1,False,6,9,13,Pişmiş Yemek,57.96,Medium
True,False,False,3,39,93,7,6,4,12,High,0,False,9,13,13,Konserve,82.06,High
True,True,True,1,57,46,21,6,0,8,Low,20,True,12,14,11,Sebze,100.0,High
True,True,False,2,63,55,4,6,1,18,Medium,4,True,8,1,19,Fırın Ürünü,76.46,High
False,False,False,99,16,53,17,8,4,8,Low,12,False,20,12,19,Meyve,19.2,Low
True,True,True,1,58,98,24,4,0,16,Critical,-1,True,0,16,16,Kuru Gıda,100.0,High
True,True,False,2,33,98,21,7,6,8,Critical,11,False,9,15,14,Meyve,87.84,High
True,False,False,3,70,81,24,4,2,6,Low,4,False,13,14,10,Fırın Ürünü,90.86,High
True,True,True,1,93,22,15,6,3,5,Medium,15,False,8,11,15,Meyve,83.18,High
True,False,False,3,85,72,16,8,0,20,Critical,13,True,7,24,12,Konserve,100.0,High
False,False,False,99,2,32,3,0,2,11,Low,2,True,16,0,14,Konserve,34.56,Low
True,True,False,2,28,20,16,7,5,12,Low,2,False,13,15,18,Süt Ürünleri,66.86,Medium
True,True,True,1,17,42,19,8,4,4,Low,13,True,25,4,10,Kuru Gıda,57.16,Medium
True,True,True,1,84,44,3,1,2,17,Low,-1,False,15,3,19,Fırın Ürünü,100.0,High
True,True,False,2,27,54,9,4,3,2,Medium,11,True,10,23,15,Et Ürünleri,77.88,High
True,True,False,2,72,38,22,4,3,12,Critical,-1,True,15,17,11,Fırın Ürünü,100.0,High
False,False,False,99,4,40,8,8,1,13,Critical,12,False,0,24,10,Sebze,25.78,Low
True,False,False,3,45,44,22,2,1,14,Medium,13,True,0,1,13,Süt Ürünleri,78.14,High
True,False,False,3,67,35,10,6,3,2,Critical,20,False,19,12,16,Meyve,61.84,Medium
True,True,True,1,12,65,24,3,2,16,High,19,False,24,22,20,Süt Ürünleri,100.0,High
True,True,False,2,31,74,17,6,6,12,Critical,4,True,8,8,8,Kuru Gıda,86.36,High
True,True,False,2,56,97,13,4,2,13,Critical,9,False,3,15,14,Meyve,100.0,High
True,True,False,2,84,92,4,8,3,16,Critical,18,False,9,16,21,Süt Ürünleri,84.9,High
True,False,False,3,81,62,21,8,4,2,Low,6,True,24,22,14,Meyve,74.74,Medium
False,False,False,99,99,38,6,4,2,2,Medium,9,False,24,25,14,Et Ürünleri,50.46,Medium
False,False,False,99,52,54,24,7,5,19,Low,7,False,9,13,15,Fırın Ürünü,42.28,Low
True,True,True,1,35,94,20,8,2,8,High,5,True,19,7,15,Meyve,100.0,High
True,False,False,3,43,93,14,1,5,15,High,5,True,20,17,13,Konserve,100.0,High
True,True,False,2,98,24,13,5,1,12,Medium,9,False,10,6,13,Et Ürünleri,86.8,High
False,False,False,99,98,86,25,8,5,10,Medium,19,False,15,3,15,Konserve,47.32,Medium
True,True,True,1,74,91,2,0,1,18,Medium,2,True,15,5,21,Süt Ürünleri,100.0,High
True,True,True,1,33,37,7,7,0,4,Medium,15,False,13,16,21,Sebze,65.88,Medium
True,True,False,2,71,91,8,8,5,17,Low,20,True,6,16,11,Sebze,85.98,High
True,True,True,1,76,65,29,2,5,7,Medium,19,False,10,22,19,Pişmiş Yemek,100.0,High
True,True,False,2,67,49,12,5,0,6,High,4,True,17,10,17,Fırın Ürünü,99.18,High
True,False,False,3,96,29,28,2,5,15,Medium,13,False,8,3,11,Sebze,87.36,High
True,True,False,2,44,77,6,1,1,2,Critical,16,True,16,11,11,Meyve,100.0,High
False,False,False,99,2,20,22,3,6,4,Low,6,False,24,16,21,Kuru Gıda,25.94,Low
True,False,False,3,50,83,1,0,6,8,Critical,10,False,25,23,20,Meyve,92.88,High
False,False,False,99,36,98,8,3,3,12,Medium,19,False,25,25,16,Et Ürünleri,69.7,Medium
False,False,False,99,73,63,17,8,1,1,Low,3,True,12,24,8,Sebze,45.44,Medium
True,True,False,2,100,45,24,7,3,19,High,-2,True,12,23,16,Fırın Ürünü,100.0,High
True,True,True,1,87,55,29,8,1,17,Low,16,True,6,21,8,Meyve,100.0,High
True,True,False,2,53,38,8,2,4,1,Critical,10,True,0,9,16,Fırın Ürünü,68.04,Medium
False,False,False,99,41,48,26,5,0,4,High,9,True,2,2,8,Fırın Ürünü,39.0,Low
True,True,True,1,28,100,8,6,6,5,High,0,True,23,3,20,Süt Ürünleri,99.66,High
True,False,False,3,25,92,20,1,0,12,Critical,1,False,23,19,12,Meyve,100.0,High
False,False,False,99,88,84,17,6,1,1,Medium,8,False,15,5,22,Sebze,42.0,Low
True,False,False,3,0,26,22,8,1,15,Low,7,True,8,12,17,Konserve,49.46,Medium
True,True,False,2,63,49,27,4,0,12,Low,6,False,20,3,11,Süt Ürünleri,100.0,High
True,False,False,3,75,95,18,7,3,11,Low,8,False,14,8,18,Sebze,77.0,High
True,False,False,3,9,79,4,0,2,0,Low,2,False,17,9,11,Meyve,71.92,Medium
True,False,False,3,13,33,12,2,2,17,High,-2,False,17,1,19,Sebze,84.74,High
True,True,False,2,37,58,5,6,3,20,High,17,True,25,18,22,Konserve,86.02,High
False,False,False,99,82,41,0,4,6,20,Low,11,True,5,23,11,Konserve,32.0,Low
True,True,False,2,79,28,20,4,2,5,High,13,False,14,4,20,Et Ürünleri,86.36,High
True,True,True,1,59,39,27,2,1,7,Critical,12,True,23,9,16,Pişmiş Yemek,100.0,High
True,True,False,2,67,55,30,6,1,5,Medium,5,True,20,22,11,Pişmiş Yemek,100.0,High
True,True,True,1,25,62,11,2,6,3,Medium,6,True,25,22,12,Meyve,100.0,High
True,True,False,2,9,99,9,1,2,7,High,0,False,17,5,20,Konserve,100.0,High
True,False,False,3,32,51,15,8,1,16,Critical,14,False,9,16,17,Kuru Gıda,73.3,Medium
True,False,False,3,93,24,30,1,1,6,Critical,6,False,25,4,21,Süt Ürünleri,98.0,High
True,True,False,2,73,71,9,7,6,5,High,11,False,25,13,11,Pişmiş Yemek,75.62,High
False,False,False,99,25,91,12,4,5,10,Medium,0,False,23,11,22,Meyve,56.16,Medium
False,False,False,99,38,78,4,4,6,3,Low,18,False,5,5,15,Pişmiş Yemek,11.74,Low
True,True,False,2,51,64,23,2,1,19,High,14,False,21,14,21,Meyve,100.0,High
True,True,False,2,16,73,25,5,5,9,Low,15,True,17,4,19,Süt Ürünleri,76.1,High
True,True,False,2,52,59,28,3,1,15,Medium,1,False,20,3,9,Kuru Gıda,100.0,High
True,True,False,2,55,52,29,2,5,7,Low,12,True,22,5,8,Et Ürünleri,92.72,High
True,False,False,3,26,48,20,2,3,17,Low,2,False,4,4,17,Fırın Ürünü,81.7,High
True,False,False,3,14,96,4,5,6,17,High,2,True,21,21,13,Pişmiş Yemek,96.24,High
True,True,True,1,59,87,4,0,2,13,Critical,17,True,2,2,17,Konserve,100.0,High
True,True,True,1,98,64,4,5,6,7,Critical,2,True,3,12,18,Süt Ürünleri,100.0,High
True,True,True,1,59,33,9,1,2,2,High,2,True,9,25,19,Fırın Ürünü,100.0,High
True,False,False,3,16,23,3,6,1,11,High,7,True,21,19,9,Meyve,56.1,Medium
True,True,True,1,41,32,11,7,1,0,Medium,10,False,11,4,13,Kuru Gıda,59.54,Medium
True,False,False,3,19,87,0,4,5,4,Low,19,True,1,25,17,Et Ürünleri,55.6,Medium
True,False,False,3,25,43,25,0,6,18,High,14,True,24,14,13,Et Ürünleri,99.18,High
True,False,False,3,97,43,28,0,2,15,Medium,4,True,12,0,18,Fırın Ürünü,100.0,High
True,False,False,3,82,77,6,8,4,15,High,20,True,13,0,13,Pişmiş Yemek,72.16,Medium
True,False,False,3,37,33,11,3,6,1,Low,19,False,23,5,17,Et Ürünleri,44.42,Low
False,False,False,99,46,42,24,0,1,2,Low,17,True,23,1,19,Kuru Gıda,49.24,Medium
True,False,False,3,6,74,29,4,2,2,Critical,12,False,24,13,12,Pişmiş Yemek,82.16,High
True,True,False,2,72,36,5,8,1,1,Low,11,False,11,23,17,Süt Ürünleri,54.4,Medium
True,False,False,3,4,75,2,7,3,20,Low,19,True,4,22,10,Süt Ürünleri,58.38,Medium
False,False,False,99,98,40,3,7,2,17,Critical,12,False,1,18,11,Konserve,44.86,Low
False,False,False,99,53,98,20,8,2,3,Low,5,False,11,9,14,Konserve,38.44,Low
True,True,False,2,22,45,30,2,2,16,Low,19,True,22,10,18,Süt Ürünleri,100.0,High
True,False,False,3,9,24,13,3,6,17,High,4,False,5,8,13,Et Ürünleri,61.72,Medium
True,True,False,2,52,60,13,2,0,5,High,15,False,24,17,16,Süt Ürünleri,100.0,High
True,True,True,1,37,55,22,7,2,9,High,18,False,13,0,11,Meyve,86.04,High
True,True,False,2,10,88,18,3,0,6,High,3,True,5,0,9,Et Ürünleri,100.0,High
True,True,False,2,73,38,8,6,5,12,Low,2,False,21,4,21,Sebze,65.54,Medium
True,True,True,1,10,59,17,5,3,8,Critical,16,False,12,21,9,Pişmiş Yemek,98.74,High
True,False,False,3,12,45,26,0,6,14,Medium,17,False,21,17,21,Pişmiş Yemek,89.94,High
False,False,False,99,31,93,13,0,6,8,Critical,-1,True,9,12,19,Et Ürünleri,88.5,High
True,True,True,1,65,65,18,5,0,15,Medium,1,False,6,25,22,Sebze,100.0,High
True,True,False,2,49,37,19,1,2,0,Medium,12,True,4,4,11,Meyve,78.0,High
True,True,False,2,28,57,15,8,2,1,Medium,1,False,18,3,17,Et Ürünleri,64.58,Medium
True,False,False,3,32,67,0,4,6,20,Medium,19,True,24,0,18,Et Ürünleri,59.76,Medium
True,True,False,2,85,82,11,8,2,17,High,3,False,9,18,16,Fırın Ürünü,100.0,High
True,True,False,2,58,33,24,4,6,15,Medium,13,True,11,7,17,Sebze,83.84,High
False,False,False,99,43,81,12,3,3,20,Critical,-2,True,18,15,21,Kuru Gıda,92.92,High
True,False,False,3,46,75,25,6,4,16,Medium,1,False,17,24,17,Meyve,100.0,High
True,True,False,2,98,68,6,2,1,9,Critical,13,False,11,0,12,Pişmiş Yemek,100.0,High
True,True,False,2,79,44,1,7,5,0,Medium,5,True,23,11,11,Meyve,51.22,Medium
True,True,False,2,27,65,27,6,3,2,Medium,9,False,0,4,12,Kuru Gıda,60.04,Medium
True,False,False,3,31,27,8,0,5,19,Low,0,True,1,12,9,Fırın Ürünü,72.34,Medium
True,True,True,1,58,92,6,6,5,14,High,15,True,22,5,17,Meyve,100.0,High
True,True,False,2,59,45,9,4,3,4,High,20,False,10,4,19,Süt Ürünleri,68.38,Medium
True,True,True,1,19,97,23,6,6,8,High,12,False,23,0,9,Sebze,88.6,High
True,False,False,3,42,56,3,3,4,6,Low,19,True,7,15,18,Süt Ürünleri,58.8,Medium
True,True,True,1,78,47,29,5,4,19,Critical,6,True,6,21,20,Konserve,100.0,High
False,False,False,99,65,51,23,4,4,2,Medium,18,False,25,23,18,Et Ürünleri,57.36,Medium
True,False,False,3,12,64,26,6,2,20,Low,8,True,0,10,19,Kuru Gıda,64.38,Medium
False,False,False,99,42,32,11,1,2,1,Critical,8,False,7,16,17,Fırın Ürünü,50.06,Medium
True,True,True,1,30,88,6,2,5,15,High,18,True,0,11,17,Et Ürünleri,100.0,High
True,True,False,2,50,91,2,5,2,14,Critical,-2,False,9,2,14,Fırın Ürünü,97.16,High
True,False,False,3,39,40,4,1,4,15,Medium,5,True,5,2,14,Et Ürünleri,64.18,Medium
False,False,False,99,60,59,6,1,3,14,Low,19,False,17,0,9,Et Ürünleri,48.44,Medium
True,True,True,1,67,92,21,8,2,7,Critical,-1,True,17,3,10,Süt Ürünleri,100.0,High
True,False,False,3,75,35,19,2,0,13,Medium,19,False,2,15,17,Kuru Gıda,97.6,High
True,True,False,2,10,43,19,5,4,4,Critical,15,False,17,18,20,Fırın Ürünü,79.78,High
True,False,False,3,35,62,18,0,1,7,Low,0,True,4,22,17,Fırın Ürünü,100.0,High
True,True,True,1,23,52,11,3,0,2,Critical,19,True,6,1,19,Meyve,87.18,High
True,True,False,2,39,82,1,2,6,14,Medium,12,False,2,15,18,Süt Ürünleri,83.2,High
True,False,False,3,33,76,16,0,3,12,High,7,True,24,24,12,Süt Ürünleri,100.0,High
True,False,False,3,60,40,5,5,1,12,High,3,False,15,2,13,Pişmiş Yemek,71.6,Medium
True,True,False,2,94,21,17,8,2,12,High,2,False,7,0,11,Pişmiş Yemek,78.24,High
True,False,False,3,61,74,16,3,0,15,Medium,17,False,8,8,9,Kuru Gıda,94.46,High
True,True,False,2,22,41,30,5,1,8,Critical,7,False,24,13,11,Pişmiş Yemek,98.6,High
True,False,False,3,37,48,16,0,3,1,Low,8,False,15,0,17,Sebze,66.92,Medium
True,False,False,3,64,59,9,2,0,10,Medium,5,True,21,9,9,Fırın Ürünü,97.52,High
True,False,False,3,47,27,2,3,2,19,Low,18,True,1,11,22,Süt Ürünleri,45.56,Medium
True,True,False,2,97,88,29,1,2,4,High,2,True,2,3,15,Meyve,100.0,High
True,True,False,2,25,91,29,5,3,4,Low,0,False,15,0,15,Meyve,86.26,High
True,False,False,3,53,71,3,7,1,3,Low,7,True,7,5,17,Pişmiş Yemek,44.82,Low
True,True,False,2,0,98,27,5,2,9,High,10,True,6,4,15,Konserve,97.08,High
True,False,False,3,50,58,14,5,1,12,Medium,6,False,6,10,18,Süt Ürünleri,76.98,High
True,True,True,1,64,41,11,5,5,2,Low,4,False,3,24,9,Pişmiş Yemek,72.74,Medium
True,True,False,2,20,84,13,6,6,0,Low,8,True,4,15,12,Meyve,63.74,Medium
True,True,False,2,77,43,3,6,5,6,Medium,2,True,2,3,12,Fırın Ürünü,51.82,Medium
True,False,False,3,35,67,12,5,6,20,High,-1,False,13,16,11,Kuru Gıda,88.72,High
True,True,True,1,38,55,11,2,0,10,Critical,20,False,4,11,18,Fırın Ürünü,100.0,High
True,True,True,1,24,45,2,4,6,7,Low,20,True,25,17,9,Kuru Gıda,73.68,Medium
True,True,False,2,75,80,29,7,4,4,Critical,16,False,20,16,11,Kuru Gıda,99.0,High
True,True,True,1,2,37,18,6,1,14,Critical,6,True,5,25,19,Kuru Gıda,95.86,High
True,True,True,1,100,59,24,6,6,7,Critical,17,False,13,12,13,Konserve,100.0,High
False,False,False,99,43,70,19,7,1,12,High,1,True,22,23,10,Sebze,81.46,High
False,False,False,99,40,41,27,0,1,14,Medium,1,False,1,1,11,Fırın Ürünü,72.86,Medium
True,True,True,1,17,29,22,7,5,14,Low,5,False,25,9,20,Konserve,77.18,High
True,True,True,1,92,90,30,7,4,0,High,12,False,6,18,20,Fırın Ürünü,98.34,High
True,False,False,3,87,47,27,5,2,19,Low,6,True,23,5,18,Fırın Ürünü,94.96,High
True,False,False,3,4,32,24,1,4,11,High,19,True,24,19,8,Sebze,87.4,High
True,False,False,3,87,97,20,4,6,9,Critical,17,False,23,18,8,Et Ürünleri,100.0,High
False,False,False,99,65,68,13,2,3,11,Critical,18,True,23,8,15,Sebze,79.38,High
False,False,False,99,3,56,20,1,0,12,Critical,18,True,21,6,22,Sebze,74.12,Medium
True,True,True,1,70,50,7,6,6,13,High,6,True,12,9,10,Kuru Gıda,93.2,High
True,True,False,2,37,83,8,0,2,10,High,19,False,17,8,18,Pişmiş Yemek,100.0,High
False,False,False,99,28,84,4,5,3,7,High,9,False,16,24,19,Meyve,43.0,Low
True,True,True,1,96,46,10,8,0,4,High,15,False,12,17,10,Kuru Gıda,92.08,High
True,True,False,2,71,74,7,4,4,2,High,5,False,0,2,20,Et Ürünleri,66.96,Medium
True,True,True,1,28,86,2,4,4,10,Critical,10,True,4,17,14,Meyve,100.0,High
False,False,False,99,7,29,16,0,0,11,High,18,True,4,2,14,Et Ürünleri,49.98,Medium
False,False,False,99,100,85,5,8,2,19,Medium,16,False,23,0,15,Sebze,44.7,Low
True,True,False,2,70,50,22,0,6,17,High,3,False,18,5,17,Kuru Gıda,100.0,High
True,False,False,3,65,67,14,5,5,17,Critical,18,False,14,2,12,Kuru Gıda,80.12,High
True,False,False,3,35,66,2,1,4,5,Medium,6,True,4,12,21,Pişmiş Yemek,63.26,Medium
True,True,False,2,2,90,1,7,6,1,Critical,15,True,3,7,11,Et Ürünleri,49.94,Medium
True,False,False,3,89,68,4,3,5,1,Medium,17,True,16,9,12,Fırın Ürünü,70.26,Medium
True,False,False,3,96,73,0,7,4,20,High,16,False,10,14,17,Konserve,70.5,Medium
True,True,False,2,81,93,10,7,6,0,Medium,6,True,17,15,20,Fırın Ürünü,84.5,High
True,False,False,3,81,83,21,8,6,14,High,17,False,14,14,21,Fırın Ürünü,77.0,High
True,False,False,3,75,29,6,6,1,9,Medium,17,False,25,17,19,Süt Ürünleri,65.74,Medium
True,True,True,1,40,35,26,6,6,14,Medium,17,True,18,5,17,Pişmiş Yemek,83.7,High
False,False,False,99,87,83,4,8,5,13,Low,9,False,19,17,16,Et Ürünleri,39.02,Low
True,True,True,1,35,98,1,2,6,0,Critical,4,False,1,4,17,Pişmiş Yemek,79.88,High
False,False,False,99,28,72,22,7,2,7,Critical,16,False,22,25,22,Sebze,52.08,Medium
True,False,False,3,100,79,7,2,5,14,Critical,18,True,15,24,8,Meyve,100.0,High
False,False,False,99,10,79,11,4,4,5,High,17,True,5,11,20,Kuru Gıda,42.34,Low
True,False,False,3,58,62,29,3,1,15,Medium,1,True,14,19,14,Sebze,100.0,High
False,False,False,99,19,69,20,1,2,13,Low,18,True,5,11,15,Pişmiş Yemek,67.92,Medium
False,False,False,99,28,80,3,0,4,17,Low,16,True,14,16,14,Meyve,72.16,Medium
True,False,False,3,82,64,13,2,1,17,Critical,19,False,5,14,15,Süt Ürünleri,100.0,High
True,True,True,1,46,99,25,0,4,18,Critical,12,False,22,24,9,Sebze,100.0,High
False,False,False,99,13,78,22,4,1,8,Medium,15,True,17,11,19,Sebze,66.34,Medium
True,True,False,2,76,31,7,0,1,1,Critical,7,True,22,17,18,Kuru Gıda,100.0,High
True,True,True,1,2,97,3,3,6,7,Medium,2,False,12,21,9,Et Ürünleri,92.56,High
True,True,False,2,14,87,4,2,2,6,Critical,17,True,0,14,21,Pişmiş Yemek,89.7,High
True,False,False,3,22,60,18,8,5,2,Low,20,True,18,1,9,Meyve,34.44,Low
False,False,False,99,17,29,9,0,5,2,High,8,False,2,2,19,Et Ürünleri,20.58,Low
False,False,False,99,23,54,14,4,2,19,Low,14,False,4,4,13,Fırın Ürünü,36.2,Low
True,True,False,2,49,25,9,1,0,0,Critical,17,False,1,7,20,Sebze,75.88,High
True,False,False,3,62,97,12,6,1,9,Medium,20,True,5,13,18,Süt Ürünleri,88.96,High
True,True,True,1,15,68,21,0,5,20,Medium,6,False,16,15,11,Pişmiş Yemek,100.0,High
True,False,False,3,95,79,12,5,5,1,Medium,0,True,6,3,18,Sebze,81.44,High
True,True,True,1,62,35,7,8,0,1,High,15,True,22,5,15,Süt Ürünleri,66.74,Medium
True,False,False,3,18,57,16,5,5,7,Critical,4,True,16,8,10,Konserve,72.98,Medium
True,True,False,2,83,22,15,7,3,7,Medium,8,True,4,3,11,Et Ürünleri,56.28,Medium
True,True,True,1,19,68,11,4,3,2,Medium,-2,False,16,16,12,Kuru Gıda,100.0,High
True,True,True,1,86,90,14,1,2,14,High,14,False,2,19,21,Kuru Gıda,100.0,High
True,True,True,1,6,66,21,1,0,7,Critical,1,True,3,10,13,Sebze,100.0,High
True,False,False,3,70,89,6,1,0,10,High,10,True,21,25,11,Süt Ürünleri,100.0,High
True,True,False,2,16,54,13,8,3,6,High,5,False,22,12,20,Et Ürünleri,65.66,Medium
True,True,False,2,72,94,1,0,3,17,Low,11,False,8,10,15,Sebze,100.0,High
True,False,False,3,34,47,27,0,6,9,Low,16,True,10,0,8,Süt Ürünleri,73.2,Medium
True,False,False,3,0,28,24,4,6,16,Low,-2,True,0,23,19,Meyve,64.58,Medium
False,False,False,99,69,93,0,0,1,17,High,18,True,15,7,22,Meyve,83.26,High
True,False,False,3,64,96,22,0,5,15,Low,8,True,4,18,16,Kuru Gıda,100.0,High
True,False,False,3,8,64,11,4,2,1,Critical,8,False,6,22,9,Pişmiş Yemek,63.0,Medium
True,True,True,1,100,25,24,6,0,16,Low,15,True,7,24,12,Kuru Gıda,100.0,High
True,True,True,1,61,88,4,8,1,20,Low,13,False,8,0,8,Konserve,72.8,Medium
False,False,False,99,97,84,30,1,5,12,Low,11,False,3,7,8,Kuru Gıda,68.68,Medium
True,False,False,3,74,87,13,3,2,12,Medium,-1,False,9,23,17,Süt Ürünleri,100.0,High
True,True,True,1,52,28,27,3,3,0,Low,15,True,7,21,8,Pişmiş Yemek,83.82,High
True,True,False,2,50,31,26,7,2,13,Critical,20,False,14,23,15,Süt Ürünleri,96.46,High
True,True,False,2,54,68,30,8,4,20,High,16,False,10,0,9,Fırın Ürünü,76.26,High
True,True,False,2,37,40,23,4,2,2,High,7,True,18,2,21,Sebze,73.14,Medium
True,True,False,2,43,76,13,1,3,10,Critical,19,True,22,15,13,Konserve,100.0,High
True,True,False,2,94,52,12,3,6,14,Medium,0,False,14,4,13,Konserve,100.0,High
False,False,False,99,8,33,3,3,0,6,Low,4,False,0,4,12,Pişmiş Yemek,13.14,Low
True,True,True,1,70,90,4,6,6,20,Medium,12,True,21,6,13,Fırın Ürünü,100.0,High
True,True,False,2,65,80,1,2,0,8,High,1,False,12,12,13,Konserve,100.0,High
False,False,False,99,36,42,9,1,2,15,High,9,True,9,18,9,Fırın Ürünü,61.14,Medium
True,True,False,2,7,53,0,5,1,20,Medium,-1,True,2,10,13,Konserve,79.32,High
True,True,True,1,59,69,26,4,0,7,High,19,True,5,21,16,Sebze,100.0,High
True,True,False,2,21,33,0,7,6,5,Critical,1,False,4,14,16,Konserve,48.6,Medium
True,False,False,3,23,43,29,4,3,1,Critical,1,False,11,2,12,Kuru Gıda,70.14,Medium
False,False,False,99,85,74,8,8,0,14,High,14,True,2,16,14,Meyve,55.94,Medium
